date,country_iso3,country,year,month,period_type,observation_status,fires,burnt_area_ha,product,source_url
2021-02-28,UKR,Ukraine,2021,2,month,historical_monthly,13,1674.3390000000002,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-03-31,RUS,Russia,2021,3,month,historical_monthly,531,471755.37000000005,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-03-31,UKR,Ukraine,2021,3,month,historical_monthly,182,45786.69400000002,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-04-30,RUS,Russia,2021,4,month,historical_monthly,2322,1564153.358,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-04-30,UKR,Ukraine,2021,4,month,historical_monthly,11,5087.410999999999,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-05-31,RUS,Russia,2021,5,month,historical_monthly,806,662543.9980000003,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-05-31,UKR,Ukraine,2021,5,month,historical_monthly,0,0,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-06-30,RUS,Russia,2021,6,month,historical_monthly,803,688560.6410000002,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-06-30,UKR,Ukraine,2021,6,month,historical_monthly,21,3456.0060000000003,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-07-31,RUS,Russia,2021,7,month,historical_monthly,2116,4192562.954,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-07-31,UKR,Ukraine,2021,7,month,historical_monthly,445,96188.553,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-08-31,RUS,Russia,2021,8,month,historical_monthly,2470,3961139.433,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-08-31,UKR,Ukraine,2021,8,month,historical_monthly,994,267013.92399999994,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-09-30,RUS,Russia,2021,9,month,historical_monthly,1163,725202.8670000007,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-09-30,UKR,Ukraine,2021,9,month,historical_monthly,323,84790.17500000003,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-10-31,RUS,Russia,2021,10,month,historical_monthly,550,282705.48099999997,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-10-31,UKR,Ukraine,2021,10,month,historical_monthly,166,45829.629,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-11-30,RUS,Russia,2021,11,month,historical_monthly,99,24793.079,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-11-30,UKR,Ukraine,2021,11,month,historical_monthly,203,67960.93800000001,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-12-31,RUS,Russia,2021,12,month,historical_monthly,8,2704.7000000000003,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2021-12-31,UKR,Ukraine,2021,12,month,historical_monthly,2,236.125,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-01-31,RUS,Russia,2022,1,month,historical_monthly,1,257.59,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-01-31,UKR,Ukraine,2022,1,month,historical_monthly,3,558.1129999999999,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-02-28,RUS,Russia,2022,2,month,historical_monthly,73,41300.326,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-02-28,UKR,Ukraine,2022,2,month,historical_monthly,56,12900.994,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-03-31,RUS,Russia,2022,3,month,historical_monthly,2132,970536.2590000001,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-03-31,UKR,Ukraine,2022,3,month,historical_monthly,771,382328.57,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-04-30,RUS,Russia,2022,4,month,historical_monthly,3692,2376357.377999999,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-04-30,UKR,Ukraine,2022,4,month,historical_monthly,7,2661.77,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-05-31,RUS,Russia,2022,5,month,historical_monthly,931,963001.744,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-05-31,UKR,Ukraine,2022,5,month,historical_monthly,29,16056.468,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-06-30,RUS,Russia,2022,6,month,historical_monthly,399,287986.079,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-06-30,UKR,Ukraine,2022,6,month,historical_monthly,332,85777.607,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-07-31,RUS,Russia,2022,7,month,historical_monthly,1166,1298341.5250000001,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-07-31,UKR,Ukraine,2022,7,month,historical_monthly,426,123536.068,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-08-31,RUS,Russia,2022,8,month,historical_monthly,1360,964397.0339999995,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-08-31,UKR,Ukraine,2022,8,month,historical_monthly,545,176342.105,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-09-30,RUS,Russia,2022,9,month,historical_monthly,709,487425.4550000001,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-09-30,UKR,Ukraine,2022,9,month,historical_monthly,80,20585.767,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-10-31,RUS,Russia,2022,10,month,historical_monthly,596,340491.5910000001,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-10-31,UKR,Ukraine,2022,10,month,historical_monthly,36,10732.933999999997,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-11-30,RUS,Russia,2022,11,month,historical_monthly,60,28528.138000000003,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-11-30,UKR,Ukraine,2022,11,month,historical_monthly,4,944.499,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-12-31,RUS,Russia,2022,12,month,historical_monthly,3,579.579,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2022-12-31,UKR,Ukraine,2022,12,month,historical_monthly,0,0,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-01-31,RUS,Russia,2023,1,month,historical_monthly,13,15305.164999999999,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-01-31,UKR,Ukraine,2023,1,month,historical_monthly,0,0,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-02-28,RUS,Russia,2023,2,month,historical_monthly,86,27669.502,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-02-28,UKR,Ukraine,2023,2,month,historical_monthly,18,3670.664999999999,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-03-31,RUS,Russia,2023,3,month,historical_monthly,748,577560.6300000001,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-03-31,UKR,Ukraine,2023,3,month,historical_monthly,65,22582.094,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-04-30,RUS,Russia,2023,4,month,historical_monthly,1186,706956.8809999998,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-04-30,UKR,Ukraine,2023,4,month,historical_monthly,18,5366.467000000001,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-05-31,RUS,Russia,2023,5,month,historical_monthly,1040,2632488.1099999994,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-05-31,UKR,Ukraine,2023,5,month,historical_monthly,34,8886.87,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-06-30,RUS,Russia,2023,6,month,historical_monthly,390,317587.512,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-06-30,UKR,Ukraine,2023,6,month,historical_monthly,113,29215.046000000002,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-07-31,RUS,Russia,2023,7,month,historical_monthly,1544,1826165.735,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-07-31,UKR,Ukraine,2023,7,month,historical_monthly,223,58795.011999999995,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-08-31,RUS,Russia,2023,8,month,historical_monthly,1616,1244483.6640000003,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-08-31,UKR,Ukraine,2023,8,month,historical_monthly,630,189071.36,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-09-30,RUS,Russia,2023,9,month,historical_monthly,1174,393040.035,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-09-30,UKR,Ukraine,2023,9,month,historical_monthly,631,182309.61599999998,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-10-31,RUS,Russia,2023,10,month,historical_monthly,628,197292.79399999997,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-10-31,UKR,Ukraine,2023,10,month,historical_monthly,418,114091.08399999999,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-11-30,RUS,Russia,2023,11,month,historical_monthly,61,16979.503,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-11-30,UKR,Ukraine,2023,11,month,historical_monthly,5,858.636,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-12-31,RUS,Russia,2023,12,month,historical_monthly,3,2060.723,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2023-12-31,UKR,Ukraine,2023,12,month,historical_monthly,0,0,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-01-31,RUS,Russia,2024,1,month,historical_monthly,16,2017.793,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-01-31,UKR,Ukraine,2024,1,month,historical_monthly,1,343.454,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-02-29,RUS,Russia,2024,2,month,historical_monthly,193,73305.938,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-02-29,UKR,Ukraine,2024,2,month,historical_monthly,99,28227.616,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-03-31,RUS,Russia,2024,3,month,historical_monthly,598,470510.3519999999,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-03-31,UKR,Ukraine,2024,3,month,historical_monthly,168,45915.490999999995,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-04-30,RUS,Russia,2024,4,month,historical_monthly,750,427857.6700000001,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-04-30,UKR,Ukraine,2024,4,month,historical_monthly,74,24793.077000000005,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-05-31,RUS,Russia,2024,5,month,historical_monthly,642,913372.6550000003,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-05-31,UKR,Ukraine,2024,5,month,historical_monthly,88,30653.261,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-06-30,RUS,Russia,2024,6,month,historical_monthly,1292,1493036.9390000002,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-06-30,UKR,Ukraine,2024,6,month,historical_monthly,473,143585.186,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-07-31,RUS,Russia,2024,7,month,historical_monthly,2845,3807057.4399999995,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-07-31,UKR,Ukraine,2024,7,month,historical_monthly,671,250098.82099999997,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-08-31,RUS,Russia,2024,8,month,historical_monthly,1765,1311457.1750000003,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-08-31,UKR,Ukraine,2024,8,month,historical_monthly,815,249690.972,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-09-30,RUS,Russia,2024,9,month,historical_monthly,1632,846463.5489999998,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-09-30,UKR,Ukraine,2024,9,month,historical_monthly,733,341672.2119999999,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-10-31,RUS,Russia,2024,10,month,historical_monthly,805,410041.001,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-10-31,UKR,Ukraine,2024,10,month,historical_monthly,387,132766.39399999997,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-11-30,RUS,Russia,2024,11,month,historical_monthly,36,13952.813,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-11-30,UKR,Ukraine,2024,11,month,historical_monthly,3,665.442,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-12-31,RUS,Russia,2024,12,month,historical_monthly,5,4464.901,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=RUS&year=2024&yearFrom=2012&yearTo=2024&env=PROD
2024-12-31,UKR,Ukraine,2024,12,month,historical_monthly,0,0,MODIS MCD64A1 / GlobFire,https://cprof.effis.emergency.copernicus.eu/api/v3/banf?level=ADM0&value=UKR&year=2024&yearFrom=2012&yearTo=2024&env=PROD
